Activity,Start time,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short
Bathe,2011-07-19 09:49:46,14.833333333333334,0,0.0,Tuesday,0,09:49:46
Dress,2011-07-19 10:05:11,5.516666666666667,0,0.0,Tuesday,0,10:05:11
Drink,2011-07-19 10:11:08,1.75,0,0.0,Tuesday,0,10:11:08
Toilet,2011-07-19 10:13:14,1.3666666666666667,0,0.0,Tuesday,0,10:13:14
Work_On_Computer,2011-07-19 10:15:00,30.816666666666666,0,0.0,Tuesday,0,10:15:00
Toilet,2011-07-19 10:46:01,2.8666666666666667,0,0.0,Tuesday,0,10:46:01
Dress,2011-07-19 10:49:11,2.4833333333333334,0,0.0,Tuesday,0,10:49:11
Work_On_Computer,2011-07-19 10:51:56,5.95,0,0.0,Tuesday,0,10:51:56
Drink,2011-07-19 10:58:01,1.1833333333333333,0,0.0,Tuesday,0,10:58:01
Work_On_Computer,2011-07-19 10:59:21,47.8,0,0.0,Tuesday,0,10:59:21
Cook_Lunch,2011-07-19 11:47:18,2.966666666666667,0,0.0,Tuesday,0,11:47:18
Eat_Lunch,2011-07-19 11:50:25,15.116666666666667,0,0.0,Tuesday,0,11:50:25
Wash_Lunch_Dishes,2011-07-19 12:05:45,1.6,0,0.0,Tuesday,0,12:05:45
Work_On_Computer,2011-07-19 12:08:03,75.0,0,0.0,Tuesday,0,12:08:03
Other_Activity,2011-07-19 13:23:03,1.4666666666666666,0,0.0,Tuesday,0,13:23:03
Toilet,2011-07-19 13:24:34,2.216666666666667,0,0.0,Tuesday,0,13:24:34
Other_Activity,2011-07-19 13:27:16,6.266666666666667,0,0.0,Tuesday,0,13:27:16
Leave_Home,2011-07-19 13:33:32,3.5,0,0.0,Tuesday,0,13:33:32
Other_Activity,2011-07-19 13:37:02,14.516666666666667,0,0.0,Tuesday,0,13:37:02
Entertain_Guests,2011-07-19 13:52:06,180.33333333333334,0,0.0,Tuesday,0,13:52:06
Leave_Home,2011-07-19 16:52:26,4.6,0,0.0,Tuesday,0,16:52:26
Other_Activity,2011-07-19 16:57:02,4.333333333333333,0,0.0,Tuesday,0,16:57:02
Entertain_Guests,2011-07-19 17:01:40,51.55,0,0.0,Tuesday,0,17:01:40
Leave_Home,2011-07-19 17:53:13,2.533333333333333,0,0.0,Tuesday,0,17:53:13
Other_Activity,2011-07-19 17:55:45,103.55,0,0.0,Tuesday,0,17:55:45
Drink,2011-07-19 19:39:32,2.816666666666667,0,0.0,Tuesday,0,19:39:32
Drink,2011-07-19 19:43:14,1.6166666666666667,0,0.0,Tuesday,0,19:43:14
Work_On_Computer,2011-07-19 19:45:03,79.8,0,0.0,Tuesday,0,19:45:03
Toilet,2011-07-19 21:05:25,1.6,0,0.0,Tuesday,0,21:05:25
Leave_Home,2011-07-19 21:07:09,5.933333333333334,0,0.0,Tuesday,0,21:07:09
Other_Activity,2011-07-19 21:13:05,14.566666666666666,0,0.0,Tuesday,0,21:13:05
Work_On_Computer,2011-07-19 21:27:57,22.95,0,0.0,Tuesday,0,21:27:57
Other_Activity,2011-07-19 21:50:54,2.8333333333333335,0,0.0,Tuesday,0,21:50:54
Step_Out,2011-07-19 21:53:44,1.55,0,0.0,Tuesday,0,21:53:44
Other_Activity,2011-07-19 21:55:17,2.183333333333333,0,0.0,Tuesday,0,21:55:17
Dress,2011-07-19 21:57:28,3.4,0,0.0,Tuesday,0,21:57:28
Evening_Meds,2011-07-19 22:01:19,1.4666666666666666,0,0.0,Tuesday,0,22:01:19
Other_Activity,2011-07-19 22:02:50,3.85,0,0.0,Tuesday,0,22:02:50
Cook,2011-07-19 22:06:44,7.7,0,0.0,Tuesday,0,22:06:44
Eat,2011-07-19 22:14:36,8.366666666666667,0,0.0,Tuesday,0,22:14:36
Watch_TV,2011-07-19 22:25:00,6.75,0,0.0,Tuesday,0,22:25:00
Other_Activity,2011-07-19 22:31:47,1.2166666666666666,0,0.0,Tuesday,0,22:31:47
Sleep,2011-07-19 22:33:00,507.15,1,2.0,Tuesday,0,22:33:00
Other_Activity,2011-07-20 07:04:59,3.4,0,0.0,Wednesday,0,07:04:59
Personal_Hygiene,2011-07-20 07:08:23,8.683333333333334,0,0.0,Wednesday,0,07:08:23
Dress,2011-07-20 07:17:46,4.666666666666667,0,0.0,Wednesday,0,07:17:46
Other_Activity,2011-07-20 07:23:34,2.533333333333333,0,0.0,Wednesday,0,07:23:34
Cook_Breakfast,2011-07-20 07:26:06,1.2833333333333334,0,0.0,Wednesday,0,07:26:06
Eat_Breakfast,2011-07-20 07:27:34,11.933333333333334,0,0.0,Wednesday,0,07:27:34
Read,2011-07-20 07:39:30,14.316666666666666,0,0.0,Wednesday,0,07:39:30
Wash_Breakfast_Dishes,2011-07-20 07:54:02,1.5166666666666666,0,0.0,Wednesday,0,07:54:02
Work_On_Computer,2011-07-20 07:56:16,52.1,0,0.0,Wednesday,0,07:56:16
Groom,2011-07-20 08:48:55,3.15,0,0.0,Wednesday,0,08:48:55
Other_Activity,2011-07-20 08:52:07,1.45,0,0.0,Wednesday,0,08:52:07
Leave_Home,2011-07-20 08:53:34,1.5833333333333333,0,0.0,Wednesday,0,08:53:34
Other_Activity,2011-07-20 08:55:09,92.43333333333334,0,0.0,Wednesday,0,08:55:09
Bathe,2011-07-20 10:28:11,8.516666666666667,0,0.0,Wednesday,0,10:28:11
Dress,2011-07-20 10:37:07,9.45,0,0.0,Wednesday,0,10:37:07
Other_Activity,2011-07-20 10:46:34,1.15,0,0.0,Wednesday,0,10:46:34
Other_Activity,2011-07-20 10:47:49,1.7333333333333334,0,0.0,Wednesday,0,10:47:49
Step_Out,2011-07-20 10:50:05,2.1,0,0.0,Wednesday,0,10:50:05
Work_On_Computer,2011-07-20 10:52:18,30.266666666666666,0,0.0,Wednesday,0,10:52:18
Work_On_Computer,2011-07-20 11:23:23,55.833333333333336,0,0.0,Wednesday,0,11:23:23
Cook_Lunch,2011-07-20 12:19:25,3.966666666666667,0,0.0,Wednesday,0,12:19:25
Eat_Lunch,2011-07-20 12:23:33,12.383333333333333,0,0.0,Wednesday,0,12:23:33
Wash_Lunch_Dishes,2011-07-20 12:36:04,1.25,0,0.0,Wednesday,0,12:36:04
Work_On_Computer,2011-07-20 12:37:45,27.75,0,0.0,Wednesday,0,12:37:45
Work_On_Computer,2011-07-20 13:06:27,48.03333333333333,0,0.0,Wednesday,0,13:06:27
Read,2011-07-20 13:55:11,18.05,0,0.0,Wednesday,0,13:55:11
Other_Activity,2011-07-20 14:14:17,1.7166666666666666,0,0.0,Wednesday,0,14:14:17
Read,2011-07-20 14:16:00,52.86666666666667,0,0.0,Wednesday,0,14:16:00
Read,2011-07-20 15:09:09,1.1666666666666667,0,0.0,Wednesday,0,15:09:09
Other_Activity,2011-07-20 15:10:19,2.5,0,0.0,Wednesday,0,15:10:19
Work_On_Computer,2011-07-20 15:12:49,35.416666666666664,0,0.0,Wednesday,0,15:12:49
Toilet,2011-07-20 15:48:30,2.7,0,0.0,Wednesday,0,15:48:30
Other_Activity,2011-07-20 15:51:16,3.0833333333333335,0,0.0,Wednesday,0,15:51:16
Leave_Home,2011-07-20 15:54:21,3.8666666666666667,0,0.0,Wednesday,0,15:54:21
Other_Activity,2011-07-20 15:58:13,58.733333333333334,0,0.0,Wednesday,0,15:58:13
Other_Activity,2011-07-20 16:57:08,1.5166666666666666,0,0.0,Wednesday,0,16:57:08
Work_On_Computer,2011-07-20 16:58:41,31.133333333333333,0,0.0,Wednesday,0,16:58:41
Watch_TV,2011-07-20 17:30:44,22.366666666666667,0,0.0,Wednesday,0,17:30:44
Other_Activity,2011-07-20 17:54:07,3.7333333333333334,0,0.0,Wednesday,0,17:54:07
Work,2011-07-20 17:59:10,3.3333333333333335,0,0.0,Wednesday,0,17:59:10
Leave_Home,2011-07-20 18:02:36,1.25,0,0.0,Wednesday,0,18:02:36
Other_Activity,2011-07-20 18:03:51,202.63333333333333,0,0.0,Wednesday,0,18:03:51
Work_On_Computer,2011-07-20 21:28:09,27.616666666666667,0,0.0,Wednesday,0,21:28:09
Dress,2011-07-20 21:56:12,7.4,0,0.0,Wednesday,0,21:56:12
Evening_Meds,2011-07-20 22:03:47,1.1666666666666667,0,0.0,Wednesday,0,22:03:47
Other_Activity,2011-07-20 22:05:01,1.2666666666666666,0,0.0,Wednesday,0,22:05:01
Sleep,2011-07-20 22:06:17,519.7666666666667,1,2.3500000000000227,Wednesday,0,22:06:17
Personal_Hygiene,2011-07-21 06:49:26,3.0833333333333335,0,0.0,Thursday,0,06:49:26
Personal_Hygiene,2011-07-21 06:52:57,7.05,0,0.0,Thursday,0,06:52:57
Cook_Breakfast,2011-07-21 07:01:02,5.85,0,0.0,Thursday,0,07:01:02
Other_Activity,2011-07-21 07:06:54,3.75,0,0.0,Thursday,0,07:06:54
Eat_Breakfast,2011-07-21 07:10:39,12.25,0,0.0,Thursday,0,07:10:39
Other_Activity,2011-07-21 07:22:54,1.0666666666666667,0,0.0,Thursday,0,07:22:54
Drink,2011-07-21 07:23:59,1.35,0,0.0,Thursday,0,07:23:59
Read,2011-07-21 07:25:33,40.25,0,0.0,Thursday,0,07:25:33
Personal_Hygiene,2011-07-21 08:06:14,5.45,0,0.0,Thursday,0,08:06:14
Work_On_Computer,2011-07-21 08:12:10,20.533333333333335,0,0.0,Thursday,0,08:12:10
Toilet,2011-07-21 08:33:31,2.466666666666667,0,0.0,Thursday,0,08:33:31
Other_Activity,2011-07-21 08:36:21,1.0166666666666666,0,0.0,Thursday,0,08:36:21
Other_Activity,2011-07-21 08:38:19,51.28333333333333,0,0.0,Thursday,0,08:38:19
Bathe,2011-07-21 09:30:11,9.4,0,0.0,Thursday,0,09:30:11
Groom,2011-07-21 09:39:56,5.866666666666666,0,0.0,Thursday,0,09:39:56
Dress,2011-07-21 09:46:09,5.55,0,0.0,Thursday,0,09:46:09
Other_Activity,2011-07-21 09:51:42,1.8166666666666667,0,0.0,Thursday,0,09:51:42
Toilet,2011-07-21 09:54:46,1.1833333333333333,0,0.0,Thursday,0,09:54:46
Other_Activity,2011-07-21 09:56:17,1.1,0,0.0,Thursday,0,09:56:17
Work,2011-07-21 09:58:27,4.75,0,0.0,Thursday,0,09:58:27
Other_Activity,2011-07-21 10:04:23,316.01666666666665,0,0.0,Thursday,0,10:04:23
Toilet,2011-07-21 15:20:57,1.3,0,0.0,Thursday,0,15:20:57
Other_Activity,2011-07-21 15:22:17,2.6333333333333333,0,0.0,Thursday,0,15:22:17
Work,2011-07-21 15:25:39,2.9,0,0.0,Thursday,0,15:25:39
Leave_Home,2011-07-21 15:28:52,1.6,0,0.0,Thursday,0,15:28:52
Other_Activity,2011-07-21 15:30:28,37.4,0,0.0,Thursday,0,15:30:28
Other_Activity,2011-07-21 16:08:01,1.1333333333333333,0,0.0,Thursday,0,16:08:01
Work_On_Computer,2011-07-21 16:09:09,84.53333333333333,0,0.0,Thursday,0,16:09:09
Drink,2011-07-21 17:34:25,1.8666666666666667,0,0.0,Thursday,0,17:34:25
Other_Activity,2011-07-21 17:36:20,2.3833333333333333,0,0.0,Thursday,0,17:36:20
Drink,2011-07-21 17:40:45,1.4,0,0.0,Thursday,0,17:40:45
Other_Activity,2011-07-21 17:42:28,3.6333333333333333,0,0.0,Thursday,0,17:42:28
Work_On_Computer,2011-07-21 17:46:06,6.383333333333334,0,0.0,Thursday,0,17:46:06
Cook_Dinner,2011-07-21 17:52:58,3.566666666666667,0,0.0,Thursday,0,17:52:58
Other_Activity,2011-07-21 17:56:34,1.05,0,0.0,Thursday,0,17:56:34
Other_Activity,2011-07-21 17:58:33,2.1333333333333333,0,0.0,Thursday,0,17:58:33
Watch_TV,2011-07-21 18:00:42,1.2,0,0.0,Thursday,0,18:00:42
Other_Activity,2011-07-21 18:01:54,12.55,0,0.0,Thursday,0,18:01:54
Watch_TV,2011-07-21 18:15:09,2.55,0,0.0,Thursday,0,18:15:09
Other_Activity,2011-07-21 18:17:42,38.833333333333336,0,0.0,Thursday,0,18:17:42
Cook_Dinner,2011-07-21 18:56:32,1.2166666666666666,0,0.0,Thursday,0,18:56:32
Eat_Dinner,2011-07-21 18:57:53,21.25,0,0.0,Thursday,0,18:57:53
Work_On_Computer,2011-07-21 19:19:08,17.216666666666665,0,0.0,Thursday,0,19:19:08
Other_Activity,2011-07-21 19:36:21,2.55,0,0.0,Thursday,0,19:36:21
Work_On_Computer,2011-07-21 19:38:54,29.533333333333335,0,0.0,Thursday,0,19:38:54
Toilet,2011-07-21 20:08:51,2.3333333333333335,0,0.0,Thursday,0,20:08:51
Work_On_Computer,2011-07-21 20:11:23,65.28333333333333,0,0.0,Thursday,0,20:11:23
Other_Activity,2011-07-21 21:16:40,7.716666666666667,0,0.0,Thursday,0,21:16:40
Other_Activity,2011-07-21 21:25:23,2.066666666666667,0,0.0,Thursday,0,21:25:23
Personal_Hygiene,2011-07-21 21:27:36,2.9166666666666665,0,0.0,Thursday,0,21:27:36
Work_On_Computer,2011-07-21 21:30:41,15.666666666666666,0,0.0,Thursday,0,21:30:41
Dress,2011-07-21 21:47:06,3.25,0,0.0,Thursday,0,21:47:06
Sleep,2011-07-21 21:50:35,509.8833333333333,1,1.1499999999999773,Thursday,0,21:50:35
Bed_Toilet_Transition,2011-07-22 06:22:22,3.75,0,0.0,Friday,0,06:22:22
Other_Activity,2011-07-22 06:26:07,1.2833333333333334,0,0.0,Friday,0,06:26:07
Bed_Toilet_Transition,2011-07-22 06:27:24,8.266666666666667,0,0.0,Friday,0,06:27:24
Other_Activity,2011-07-22 06:35:45,1.1,0,0.0,Friday,0,06:35:45
Sleep,2011-07-22 06:36:51,30.866666666666667,0,0.0,Friday,0,06:36:51
Other_Activity,2011-07-22 07:07:43,1.8666666666666667,0,0.0,Friday,0,07:07:43
Read,2011-07-22 07:09:35,3.716666666666667,0,0.0,Friday,0,07:09:35
Cook_Breakfast,2011-07-22 07:14:01,5.35,0,0.0,Friday,0,07:14:01
Eat_Breakfast,2011-07-22 07:19:34,14.7,0,0.0,Friday,0,07:19:34
Wash_Breakfast_Dishes,2011-07-22 07:34:32,1.3166666666666667,0,0.0,Friday,0,07:34:32
Work_On_Computer,2011-07-22 07:36:07,69.11666666666666,0,0.0,Friday,0,07:36:07
Personal_Hygiene,2011-07-22 08:46:50,2.1,0,0.0,Friday,0,08:46:50
Other_Activity,2011-07-22 08:48:58,1.1,0,0.0,Friday,0,08:48:58
Leave_Home,2011-07-22 08:50:04,4.016666666666667,0,0.0,Friday,0,08:50:04
Other_Activity,2011-07-22 08:54:05,68.0,0,0.0,Friday,0,08:54:05
Toilet,2011-07-22 10:02:30,1.2666666666666666,0,0.0,Friday,0,10:02:30
Other_Activity,2011-07-22 10:03:48,1.2166666666666666,0,0.0,Friday,0,10:03:48
Personal_Hygiene,2011-07-22 10:05:06,4.6,0,0.0,Friday,0,10:05:06
Dress,2011-07-22 10:10:52,3.716666666666667,0,0.0,Friday,0,10:10:52
Other_Activity,2011-07-22 10:15:49,1.8166666666666667,0,0.0,Friday,0,10:15:49
Other_Activity,2011-07-22 10:18:29,1.1666666666666667,0,0.0,Friday,0,10:18:29
Work_On_Computer,2011-07-22 10:19:54,29.666666666666668,0,0.0,Friday,0,10:19:54
Drink,2011-07-22 10:49:56,1.4166666666666667,0,0.0,Friday,0,10:49:56
Work_On_Computer,2011-07-22 10:53:33,62.45,0,0.0,Friday,0,10:53:33
Cook_Lunch,2011-07-22 11:56:12,7.4,0,0.0,Friday,0,11:56:12
Eat_Lunch,2011-07-22 12:03:43,8.433333333333334,0,0.0,Friday,0,12:03:43
Other_Activity,2011-07-22 12:12:09,3.8666666666666667,0,0.0,Friday,0,12:12:09
Work_On_Computer,2011-07-22 12:16:01,14.833333333333334,0,0.0,Friday,0,12:16:01
Other_Activity,2011-07-22 12:30:51,1.15,0,0.0,Friday,0,12:30:51
Other_Activity,2011-07-22 12:32:09,1.2666666666666666,0,0.0,Friday,0,12:32:09
Other_Activity,2011-07-22 12:33:50,1.0833333333333333,0,0.0,Friday,0,12:33:50
Work_On_Computer,2011-07-22 12:34:55,11.55,0,0.0,Friday,0,12:34:55
Work,2011-07-22 12:48:38,4.633333333333334,0,0.0,Friday,0,12:48:38
Leave_Home,2011-07-22 12:53:20,2.45,0,0.0,Friday,0,12:53:20
Other_Activity,2011-07-22 12:55:47,44.983333333333334,0,0.0,Friday,0,12:55:47
Work_On_Computer,2011-07-22 13:41:01,40.983333333333334,0,0.0,Friday,0,13:41:01
Drink,2011-07-22 14:22:15,1.0166666666666666,0,0.0,Friday,0,14:22:15
Work_On_Computer,2011-07-22 14:23:23,5.583333333333333,0,0.0,Friday,0,14:23:23
Work_On_Computer,2011-07-22 14:30:02,24.216666666666665,0,0.0,Friday,0,14:30:02
Work_On_Computer,2011-07-22 14:55:12,27.216666666666665,0,0.0,Friday,0,14:55:12
Other_Activity,2011-07-22 15:22:25,7.816666666666666,0,0.0,Friday,0,15:22:25
Read,2011-07-22 15:30:14,26.233333333333334,0,0.0,Friday,0,15:30:14
Other_Activity,2011-07-22 15:57:07,6.8,0,0.0,Friday,0,15:57:07
Read,2011-07-22 16:03:58,4.7,0,0.0,Friday,0,16:03:58
Work_On_Computer,2011-07-22 16:10:06,78.6,0,0.0,Friday,0,16:10:06
Other_Activity,2011-07-22 17:29:45,1.1166666666666667,0,0.0,Friday,0,17:29:45
Other_Activity,2011-07-22 17:31:20,1.3833333333333333,0,0.0,Friday,0,17:31:20
Cook_Dinner,2011-07-22 17:32:43,6.583333333333333,0,0.0,Friday,0,17:32:43
Cook_Dinner,2011-07-22 17:39:26,3.2666666666666666,0,0.0,Friday,0,17:39:26
Cook_Dinner,2011-07-22 17:43:14,2.4,0,0.0,Friday,0,17:43:14
Other_Activity,2011-07-22 17:47:37,19.9,0,0.0,Friday,0,17:47:37
Wash_Dinner_Dishes,2011-07-22 18:07:33,2.35,0,0.0,Friday,0,18:07:33
Personal_Hygiene,2011-07-22 18:10:09,7.033333333333333,0,0.0,Friday,0,18:10:09
Other_Activity,2011-07-22 18:17:15,1.4666666666666666,0,0.0,Friday,0,18:17:15
Other_Activity,2011-07-22 18:19:47,6.416666666666667,0,0.0,Friday,0,18:19:47
Other_Activity,2011-07-22 18:26:56,2.033333333333333,0,0.0,Friday,0,18:26:56
Other_Activity,2011-07-22 18:29:47,248.75,0,0.0,Friday,0,18:29:47
Work_On_Computer,2011-07-22 22:38:54,21.2,0,0.0,Friday,0,22:38:54
Other_Activity,2011-07-22 23:00:06,4.783333333333333,0,0.0,Friday,0,23:00:06
Personal_Hygiene,2011-07-22 23:04:56,1.6166666666666667,0,0.0,Friday,0,23:04:56
Dress,2011-07-22 23:07:28,2.566666666666667,0,0.0,Friday,0,23:07:28
Watch_TV,2011-07-22 23:10:10,65.65,0,0.0,Friday,0,23:10:10
Sleep,2011-07-23 00:15:49,413.3666666666667,0,0.0,Saturday,1,00:15:49
Other_Activity,2011-07-23 07:09:11,1.3,0,0.0,Saturday,1,07:09:11
Personal_Hygiene,2011-07-23 07:10:35,6.583333333333333,0,0.0,Saturday,1,07:10:35
Morning_Meds,2011-07-23 07:17:10,1.45,0,0.0,Saturday,1,07:17:10
Groom,2011-07-23 07:20:29,7.766666666666667,0,0.0,Saturday,1,07:20:29
Dress,2011-07-23 07:28:43,5.316666666666666,0,0.0,Saturday,1,07:28:43
Other_Activity,2011-07-23 07:34:02,1.4666666666666666,0,0.0,Saturday,1,07:34:02
Cook_Breakfast,2011-07-23 07:35:36,2.7333333333333334,0,0.0,Saturday,1,07:35:36
Dress,2011-07-23 07:38:35,3.6666666666666665,0,0.0,Saturday,1,07:38:35
Groom,2011-07-23 07:44:06,7.1,0,0.0,Saturday,1,07:44:06
Cook_Breakfast,2011-07-23 07:51:56,2.1,0,0.0,Saturday,1,07:51:56
Cook_Breakfast,2011-07-23 07:54:41,4.45,0,0.0,Saturday,1,07:54:41
Cook_Breakfast,2011-07-23 08:00:04,1.0166666666666666,0,0.0,Saturday,1,08:00:04
Eat_Breakfast,2011-07-23 08:03:05,19.05,0,0.0,Saturday,1,08:03:05
Read,2011-07-23 08:22:08,45.8,0,0.0,Saturday,1,08:22:08
Other_Activity,2011-07-23 09:07:56,1.3333333333333333,0,0.0,Saturday,1,09:07:56
Wash_Breakfast_Dishes,2011-07-23 09:09:16,1.2333333333333334,0,0.0,Saturday,1,09:09:16
Wash_Breakfast_Dishes,2011-07-23 09:10:56,5.216666666666667,0,0.0,Saturday,1,09:10:56
Work_On_Computer,2011-07-23 09:16:21,69.86666666666666,0,0.0,Saturday,1,09:16:21
Work_On_Computer,2011-07-23 10:26:34,7.116666666666666,0,0.0,Saturday,1,10:26:34
Other_Activity,2011-07-23 10:33:41,1.5,0,0.0,Saturday,1,10:33:41
Work_On_Computer,2011-07-23 10:35:15,33.166666666666664,0,0.0,Saturday,1,10:35:15
Other_Activity,2011-07-23 11:08:25,4.8,0,0.0,Saturday,1,11:08:25
Other_Activity,2011-07-23 11:14:21,2.3833333333333333,0,0.0,Saturday,1,11:14:21
Personal_Hygiene,2011-07-23 11:16:46,8.7,0,0.0,Saturday,1,11:16:46
Other_Activity,2011-07-23 11:25:30,1.8333333333333333,0,0.0,Saturday,1,11:25:30
Toilet,2011-07-23 11:27:22,3.533333333333333,0,0.0,Saturday,1,11:27:22
Other_Activity,2011-07-23 11:30:58,1.2,0,0.0,Saturday,1,11:30:58
Personal_Hygiene,2011-07-23 11:32:14,1.6166666666666667,0,0.0,Saturday,1,11:32:14
Work_On_Computer,2011-07-23 11:34:08,53.18333333333333,0,0.0,Saturday,1,11:34:08
Other_Activity,2011-07-23 12:27:19,1.05,0,0.0,Saturday,1,12:27:19
Personal_Hygiene,2011-07-23 12:28:32,3.65,0,0.0,Saturday,1,12:28:32
Other_Activity,2011-07-23 12:32:15,2.783333333333333,0,0.0,Saturday,1,12:32:15
Work,2011-07-23 12:35:02,3.75,0,0.0,Saturday,1,12:35:02
Step_Out,2011-07-23 12:39:42,1.05,0,0.0,Saturday,1,12:39:42
Other_Activity,2011-07-23 12:42:24,306.98333333333335,0,0.0,Saturday,1,12:42:24
Toilet,2011-07-23 17:49:44,1.6,0,0.0,Saturday,1,17:49:44
Cook_Dinner,2011-07-23 17:52:28,7.0,0,0.0,Saturday,1,17:52:28
Other_Activity,2011-07-23 18:01:23,14.683333333333334,0,0.0,Saturday,1,18:01:23
Cook_Dinner,2011-07-23 18:16:15,2.033333333333333,0,0.0,Saturday,1,18:16:15
Other_Activity,2011-07-23 18:18:38,19.3,0,0.0,Saturday,1,18:18:38
Cook_Dinner,2011-07-23 18:38:00,7.916666666666667,0,0.0,Saturday,1,18:38:00
Eat_Dinner,2011-07-23 18:46:17,9.966666666666667,0,0.0,Saturday,1,18:46:17
Other_Activity,2011-07-23 18:56:15,6.166666666666667,0,0.0,Saturday,1,18:56:15
Work_On_Computer,2011-07-23 19:02:25,11.2,0,0.0,Saturday,1,19:02:25
Leave_Home,2011-07-23 19:15:40,1.9833333333333334,0,0.0,Saturday,1,19:15:40
Other_Activity,2011-07-23 19:17:39,135.78333333333333,0,0.0,Saturday,1,19:17:39
Work_On_Computer,2011-07-23 21:34:38,19.866666666666667,0,0.0,Saturday,1,21:34:38
Wash_Dinner_Dishes,2011-07-23 21:54:45,1.6333333333333333,0,0.0,Saturday,1,21:54:45
Watch_TV,2011-07-23 21:56:37,3.8333333333333335,0,0.0,Saturday,1,21:56:37
Other_Activity,2011-07-23 22:00:27,4.45,0,0.0,Saturday,1,22:00:27
Groom,2011-07-23 22:06:53,2.783333333333333,0,0.0,Saturday,1,22:06:53
Dress,2011-07-23 22:09:58,2.7333333333333334,0,0.0,Saturday,1,22:09:58
Watch_TV,2011-07-23 22:12:45,48.016666666666666,0,0.0,Saturday,1,22:12:45
Other_Activity,2011-07-23 23:01:20,1.1166666666666667,0,0.0,Saturday,1,23:01:20
Sleep,2011-07-23 23:03:23,459.44999999999993,3,13.750000000000007,Saturday,1,23:03:23
Other_Activity,2011-07-24 06:57:20,2.65,0,0.0,Sunday,1,06:57:20
Drink,2011-07-24 07:00:37,2.05,0,0.0,Sunday,1,07:00:37
Other_Activity,2011-07-24 07:02:41,4.633333333333334,0,0.0,Sunday,1,07:02:41
Other_Activity,2011-07-24 07:07:20,7.833333333333333,0,0.0,Sunday,1,07:07:20
Other_Activity,2011-07-24 07:15:20,27.783333333333335,0,0.0,Sunday,1,07:15:20
Toilet,2011-07-24 07:44:34,2.0,0,0.0,Sunday,1,07:44:34
Other_Activity,2011-07-24 07:47:31,51.45,0,0.0,Sunday,1,07:47:31
Other_Activity,2011-07-24 08:39:10,1.2166666666666666,0,0.0,Sunday,1,08:39:10
Personal_Hygiene,2011-07-24 08:40:24,1.5,0,0.0,Sunday,1,08:40:24
Dress,2011-07-24 08:42:53,1.3666666666666667,0,0.0,Sunday,1,08:42:53
Other_Activity,2011-07-24 08:44:15,4.133333333333334,0,0.0,Sunday,1,08:44:15
Relax,2011-07-24 08:48:25,1.1,0,0.0,Sunday,1,08:48:25
Other_Activity,2011-07-24 08:49:31,3.3666666666666667,0,0.0,Sunday,1,08:49:31
Relax,2011-07-24 08:52:54,1.35,0,0.0,Sunday,1,08:52:54
Other_Activity,2011-07-24 08:54:15,2.1666666666666665,0,0.0,Sunday,1,08:54:15
Leave_Home,2011-07-24 08:57:12,3.0833333333333335,0,0.0,Sunday,1,08:57:12
Other_Activity,2011-07-24 09:00:17,63.93333333333333,0,0.0,Sunday,1,09:00:17
Bathe,2011-07-24 10:04:41,11.55,0,0.0,Sunday,1,10:04:41
Dress,2011-07-24 10:18:09,1.6666666666666667,0,0.0,Sunday,1,10:18:09
Other_Activity,2011-07-24 10:19:54,11.983333333333333,0,0.0,Sunday,1,10:19:54
Groom,2011-07-24 10:31:56,1.4166666666666667,0,0.0,Sunday,1,10:31:56
Other_Activity,2011-07-24 10:34:15,1.2833333333333334,0,0.0,Sunday,1,10:34:15
Work_On_Computer,2011-07-24 10:35:32,33.38333333333333,0,0.0,Sunday,1,10:35:32
Work_On_Computer,2011-07-24 11:09:27,24.716666666666665,0,0.0,Sunday,1,11:09:27
Work_On_Computer,2011-07-24 11:35:24,17.633333333333333,0,0.0,Sunday,1,11:35:24
Work,2011-07-24 11:53:47,8.566666666666666,0,0.0,Sunday,1,11:53:47
Leave_Home,2011-07-24 12:02:38,3.9,0,0.0,Sunday,1,12:02:38
Other_Activity,2011-07-24 12:06:32,53.583333333333336,0,0.0,Sunday,1,12:06:32
Other_Activity,2011-07-24 13:02:01,1.2,0,0.0,Sunday,1,13:02:01
Cook_Lunch,2011-07-24 13:04:58,4.283333333333333,0,0.0,Sunday,1,13:04:58
Other_Activity,2011-07-24 13:10:04,2.1666666666666665,0,0.0,Sunday,1,13:10:04
Cook_Lunch,2011-07-24 13:12:14,2.4166666666666665,0,0.0,Sunday,1,13:12:14
Eat_Lunch,2011-07-24 13:15:23,22.383333333333333,0,0.0,Sunday,1,13:15:23
Work_On_Computer,2011-07-24 13:39:14,23.216666666666665,0,0.0,Sunday,1,13:39:14
Drink,2011-07-24 14:02:42,1.2666666666666666,0,0.0,Sunday,1,14:02:42
Work_On_Computer,2011-07-24 14:04:24,55.43333333333333,0,0.0,Sunday,1,14:04:24
Work_On_Computer,2011-07-24 15:00:30,70.15,0,0.0,Sunday,1,15:00:30
Other_Activity,2011-07-24 16:10:39,1.9166666666666667,0,0.0,Sunday,1,16:10:39
Work_On_Computer,2011-07-24 16:12:34,99.9,0,0.0,Sunday,1,16:12:34
Cook_Dinner,2011-07-24 17:53:03,3.966666666666667,0,0.0,Sunday,1,17:53:03
Cook_Dinner,2011-07-24 17:58:19,1.7666666666666666,0,0.0,Sunday,1,17:58:19
